Price,AreaSqFt,Bedrooms,Bathrooms,AgeYears,LotSizeSqFt,GarageSpaces,Stories,Neighborhood,HouseStyle,HasPool,DistanceToCityKm,SchoolRating,Renovated
343900.0,2933.0,4,3.0,6,3773.0,1,2,Elm Street,Contemporary,0,19.5,5.0,0
544500.0,3042.0,6,4.0,23,4445.0,1,2,Oak Park,Ranch,0,27.5,6.0,0
538500.0,2519.0,4,3.0,14,3163.0,2,1,Oak Park,Townhouse,0,0.6,7.0,0
580100.0,3108.0,6,5.0,43,4441.0,1,1,Sunset Hills,Townhouse,0,21.4,8.0,0
383600.0,1630.0,2,2.0,12,2241.0,2,1,Lakeview,Townhouse,1,6.4,5.0,1
417300.0,1683.0,3,2.0,6,2183.0,1,1,Riverside Heights,Colonial,0,1.2,9.0,1
341900.0,1682.0,4,4.0,11,3387.0,3,1,Sunset Hills,Ranch,0,26.3,7.0,0
488900.0,1795.0,4,4.0,11,1473.0,2,2,Riverside Heights,Craftsman,1,1.0,6.0,1
388500.0,1410.0,3,3.0,17,2294.0,2,2,Riverside Heights,Craftsman,0,3.5,6.0,0
256000.0,1697.0,4,2.0,20,2808.0,2,1,Elm Street,Craftsman,1,18.7,5.0,0
424900.0,2341.0,5,4.0,15,4100.0,2,1,Elm Street,Colonial,0,3.1,8.0,1
255300.0,926.0,2,1.0,1,1187.0,2,2,Oak Park,Contemporary,1,2.4,9.0,0
356700.0,3059.0,5,4.0,24,5501.0,2,1,Industrial Quarter,Ranch,0,24.2,5.0,0
235100.0,1109.0,2,1.0,4,1113.0,2,3,Lakeview,Contemporary,0,28.6,7.0,0
463300.0,2208.0,5,4.0,23,3827.0,1,2,Maple Grove,Craftsman,0,1.0,9.0,0
493000.0,2015.0,4,3.0,11,2632.0,1,3,Lakeview,Ranch,0,22.2,,0
505100.0,2119.0,4,3.0,28,3594.0,3,1,Sunset Hills,Colonial,0,10.0,6.0,1
251500.0,952.0,1,1.0,27,2491.0,2,1,Lakeview,Craftsman,1,3.4,10.0,0
574400.0,1955.0,5,3.0,9,2078.0,3,2,Downtown Loft District,Townhouse,0,9.4,4.0,0
319800.0,1665.0,3,2.0,5,3061.0,2,2,Oak Park,Ranch,0,5.3,5.0,1
318900.0,1666.0,3,1.0,25,2537.0,1,1,Oak Park,Colonial,0,3.4,8.0,0
397300.0,1540.0,2,2.0,23,1646.0,2,3,Riverside Heights,Townhouse,0,3.3,7.0,0
465600.0,2098.0,4,2.0,1,2819.0,0,3,Sunset Hills,Colonial,0,1.5,5.0,0
534500.0,2771.0,5,3.0,60,3422.0,2,2,Lakeview,Townhouse,0,0.3,4.0,0
223900.0,880.0,2,1.0,10,1221.0,2,2,Downtown Loft District,Craftsman,0,25.3,7.0,1
375300.0,1692.0,4,3.0,20,1552.0,2,1,Oak Park,Contemporary,0,5.2,8.0,0
475200.0,2152.0,4,4.0,0,2005.0,2,2,Lakeview,Craftsman,0,3.0,3.0,1
541700.0,2278.0,6,4.0,15,3889.0,0,3,Sunset Hills,Craftsman,0,0.9,9.0,0
271000.0,1470.0,3,3.0,6,1226.0,1,1,Maple Grove,Craftsman,0,9.0,6.0,1
279100.0,1622.0,3,2.0,34,3122.0,2,2,Elm Street,Contemporary,1,5.5,6.0,0
351900.0,1685.0,3,2.0,21,3464.0,2,2,Oak Park,Contemporary,0,3.6,,0
408900.0,2501.0,5,4.0,14,5098.0,3,1,Maple Grove,Colonial,1,8.1,6.0,0
339700.0,1894.0,3,2.0,19,3092.0,2,2,Maple Grove,Contemporary,0,1.4,8.0,0
355100.0,1679.0,3,4.0,15,2489.0,0,1,,Colonial,0,20.6,8.0,0
220500.0,1633.0,3,3.0,39,1936.0,1,1,Industrial Quarter,Colonial,0,11.4,6.0,0
264900.0,1645.0,4,3.0,1,880.0,2,2,Industrial Quarter,Ranch,0,6.4,6.0,0
308100.0,1667.0,4,3.0,28,1782.0,0,1,Maple Grove,Ranch,0,0.9,5.0,1
284200.0,2045.0,4,3.0,93,3593.0,2,2,Elm Street,Craftsman,0,1.2,10.0,0
326200.0,2760.0,4,4.0,30,3651.0,1,1,Industrial Quarter,Townhouse,0,4.0,6.0,0
624200.0,2997.0,5,4.0,0,4028.0,2,2,Sunset Hills,Ranch,0,5.7,6.0,0
356900.0,1888.0,2,1.0,12,3213.0,3,2,Oak Park,Ranch,0,27.3,7.0,0
249300.0,1560.0,2,1.0,18,1185.0,2,2,Industrial Quarter,Contemporary,0,1.1,8.0,0
491800.0,2332.0,4,3.0,37,3493.0,0,2,Riverside Heights,Colonial,0,1.2,4.0,0
298300.0,2299.0,4,3.0,120,3939.0,2,2,Industrial Quarter,Colonial,0,0.9,9.0,1
248500.0,1479.0,2,1.0,14,3237.0,1,2,Maple Grove,Townhouse,0,0.4,8.0,0
375900.0,2208.0,3,1.0,39,,2,2,Industrial Quarter,Contemporary,1,0.6,,0
176000.0,907.0,1,1.0,33,800.0,3,1,Oak Park,Colonial,0,13.9,6.0,0
312000.0,1439.0,3,2.0,5,2144.0,2,1,Sunset Hills,Townhouse,0,0.3,6.0,0
335100.0,2224.0,4,3.0,23,2244.0,2,1,Maple Grove,Ranch,0,14.7,5.0,0
730700.0,3164.0,7,5.0,1,5190.0,1,2,Sunset Hills,Townhouse,0,1.0,6.0,0
350700.0,2055.0,4,3.0,2,3306.0,2,1,Oak Park,Townhouse,0,10.5,5.0,0
347700.0,1120.0,2,2.0,1,2423.0,2,2,Downtown Loft District,Colonial,0,20.4,6.0,0
385800.0,1243.0,3,2.0,1,1035.0,1,3,Downtown Loft District,Townhouse,1,7.3,5.0,0
59400.0,681.0,1,1.0,99,3293.0,2,1,Industrial Quarter,Colonial,0,3.0,7.0,0
416800.0,2491.0,5,4.0,3,4517.0,2,2,Elm Street,Townhouse,0,6.0,7.0,0
238000.0,1619.0,3,2.0,14,2474.0,2,2,Industrial Quarter,Ranch,0,4.6,7.0,0
240800.0,921.0,2,1.0,38,800.0,2,2,Riverside Heights,Colonial,0,5.0,6.0,0
412800.0,1542.0,3,3.0,1,3307.0,2,1,Sunset Hills,Craftsman,0,2.8,9.0,1
568900.0,2812.0,6,5.0,8,3235.0,1,1,Lakeview,Craftsman,0,12.5,6.0,0
351700.0,1754.0,3,3.0,36,3404.0,3,2,Oak Park,Colonial,0,3.8,7.0,1
343000.0,1808.0,3,2.0,2,2204.0,1,1,Maple Grove,Contemporary,0,8.0,8.0,0
282300.0,1455.0,3,1.0,4,1234.0,2,2,Oak Park,Colonial,0,8.8,6.0,0
273000.0,1530.0,2,1.0,28,2474.0,2,1,Oak Park,Ranch,0,3.5,5.0,1
596700.0,2227.0,4,3.0,26,2835.0,2,2,Downtown Loft District,Craftsman,0,0.5,7.0,0
325600.0,1397.0,4,4.0,75,2398.0,2,1,Riverside Heights,Ranch,0,0.7,4.0,0
301900.0,1180.0,3,3.0,8,800.0,3,3,Oak Park,Ranch,0,10.9,6.0,0
295400.0,1395.0,2,1.0,13,1425.0,1,1,Lakeview,Ranch,0,1.5,5.0,0
235700.0,2099.0,3,2.0,55,2893.0,2,2,Industrial Quarter,Craftsman,0,0.7,7.0,0
135900.0,1349.0,1,1.0,114,2587.0,2,1,Elm Street,Townhouse,0,1.5,6.0,0
193300.0,1574.0,3,2.0,25,2704.0,1,2,Elm Street,Contemporary,0,0.9,5.0,0
263600.0,1883.0,2,1.0,37,3285.0,1,3,Maple Grove,Craftsman,0,16.5,10.0,0
353000.0,2552.0,4,2.0,12,3571.0,0,1,Maple Grove,Ranch,0,4.8,4.0,0
94100.0,500.0,1,1.0,28,1017.0,2,2,Industrial Quarter,Craftsman,0,1.1,,0
296000.0,1507.0,2,2.0,32,1918.0,2,1,Maple Grove,Colonial,1,0.3,6.0,0
442300.0,2043.0,4,3.0,8,2336.0,1,3,Oak Park,Colonial,1,3.6,6.0,1
361800.0,1503.0,3,2.0,24,2513.0,2,1,Lakeview,Townhouse,0,1.3,5.0,0
631800.0,3052.0,5,4.0,52,4287.0,2,3,Sunset Hills,Colonial,0,1.5,9.0,0
385300.0,2204.0,4,3.0,18,2198.0,3,3,Sunset Hills,Ranch,1,2.2,7.0,0
491400.0,,5,3.0,3,3597.0,1,1,Oak Park,Contemporary,0,14.2,7.0,0
336000.0,2065.0,4,3.0,15,3444.0,3,1,Elm Street,Ranch,0,1.5,5.0,0
376100.0,1092.0,1,1.0,16,1403.0,3,2,Downtown Loft District,Ranch,1,0.9,9.0,0
434700.0,2048.0,2,1.0,22,2253.0,2,2,Lakeview,Craftsman,0,6.2,7.0,1
437000.0,2706.0,5,3.0,117,3433.0,1,1,Sunset Hills,Colonial,1,10.9,8.0,0
453500.0,3198.0,6,5.0,120,3341.0,1,1,Maple Grove,Contemporary,0,3.2,,0
293100.0,1104.0,1,1.0,5,1541.0,1,3,Sunset Hills,Craftsman,0,1.9,7.0,1
520900.0,2313.0,4,3.0,10,3738.0,1,2,Riverside Heights,Craftsman,0,3.5,5.0,1
477900.0,2086.0,4,3.0,15,3642.0,3,2,Riverside Heights,Colonial,0,1.5,6.0,0
453500.0,1694.0,3,3.0,2,3105.0,2,1,Downtown Loft District,Colonial,0,5.2,6.0,0
153600.0,794.0,1,1.0,11,1228.0,1,2,Industrial Quarter,Contemporary,1,2.3,7.0,0
251100.0,760.0,1,1.0,3,1337.0,3,2,Lakeview,Craftsman,0,0.3,8.0,0
118700.0,500.0,1,1.0,6,1596.0,2,1,Maple Grove,Contemporary,0,12.3,8.0,0
188200.0,865.0,2,2.0,18,2181.0,2,2,Oak Park,Contemporary,0,2.1,4.0,0
245800.0,1111.0,3,1.0,8,800.0,2,2,Maple Grove,Craftsman,1,5.8,,0
233300.0,1017.0,3,,23,1747.0,2,2,Maple Grove,Townhouse,0,10.5,5.0,1
411500.0,2243.0,4,3.0,2,2628.0,2,2,Elm Street,Craftsman,1,10.7,9.0,0
273300.0,1882.0,2,1.0,22,2425.0,3,2,Industrial Quarter,Townhouse,0,0.7,4.0,0
730800.0,3300.0,6,4.0,15,5785.0,0,1,Riverside Heights,Ranch,0,5.0,8.0,0
144300.0,1055.0,1,1.0,30,800.0,2,2,Industrial Quarter,Contemporary,0,12.5,9.0,0
530100.0,1820.0,3,2.0,3,3318.0,2,1,Riverside Heights,Craftsman,1,12.3,7.0,0
448100.0,2675.0,4,2.0,5,2304.0,1,1,Maple Grove,Colonial,0,1.2,9.0,0
789300.0,2823.0,5,4.0,6,2845.0,3,3,Downtown Loft District,Colonial,0,16.8,6.0,0
354000.0,1406.0,2,2.0,10,2040.0,1,1,Downtown Loft District,Contemporary,0,22.6,7.0,0
580300.0,2008.0,3,2.0,17,3054.0,2,2,Downtown Loft District,Contemporary,0,8.7,9.0,0
181400.0,983.0,1,1.0,10,2702.0,1,2,Maple Grove,Colonial,0,7.4,5.0,0
646600.0,2596.0,6,4.0,5,2242.0,2,2,Downtown Loft District,Contemporary,0,6.4,3.0,0
329700.0,1505.0,2,2.0,1,2322.0,1,2,Sunset Hills,Contemporary,0,16.6,8.0,0
476500.0,2711.0,4,3.0,51,4617.0,2,2,Oak Park,Craftsman,0,2.5,7.0,0
332300.0,1547.0,2,2.0,1,3410.0,2,1,Oak Park,Contemporary,0,0.3,8.0,1
227000.0,967.0,2,2.0,40,800.0,3,2,Industrial Quarter,Colonial,1,3.5,10.0,1
308100.0,1244.0,3,2.0,2,2430.0,2,3,Sunset Hills,Ranch,0,5.7,9.0,0
331300.0,1773.0,4,3.0,22,3663.0,1,2,Maple Grove,Townhouse,0,3.7,7.0,0
626800.0,2448.0,4,3.0,16,2626.0,2,1,Downtown Loft District,Craftsman,0,5.4,4.0,0
355700.0,1630.0,3,2.0,0,2315.0,1,1,Riverside Heights,Townhouse,0,14.0,6.0,1
310300.0,2034.0,4,3.0,5,3873.0,2,2,Industrial Quarter,Contemporary,1,6.7,5.0,0
375200.0,2730.0,4,4.0,106,2898.0,0,2,Oak Park,Townhouse,0,8.7,4.0,0
495000.0,3102.0,6,5.0,17,4846.0,3,1,Maple Grove,Townhouse,0,7.7,9.0,0
311200.0,1427.0,3,3.0,62,3109.0,1,1,Lakeview,Colonial,0,15.4,7.0,0
476400.0,2012.0,3,2.0,19,2028.0,3,2,Lakeview,Craftsman,0,0.3,6.0,1
268900.0,2469.0,4,2.0,26,4282.0,0,1,Industrial Quarter,Ranch,0,12.0,6.0,0
520100.0,2114.0,5,5.0,81,3149.0,2,1,Downtown Loft District,Contemporary,0,9.5,7.0,0
681500.0,,5,3.0,3,5533.0,2,2,Riverside Heights,Craftsman,0,7.4,9.0,0
552900.0,2332.0,4,3.0,26,4141.0,1,2,Lakeview,Contemporary,0,3.4,7.0,0
597000.0,2435.0,6,4.0,16,4145.0,1,2,Lakeview,Craftsman,0,11.0,7.0,0
492600.0,2307.0,4,3.0,44,2519.0,0,2,Riverside Heights,Craftsman,0,5.8,8.0,1
238900.0,1440.0,3,2.0,6,2050.0,2,1,Industrial Quarter,Ranch,0,2.1,7.0,0
368800.0,2295.0,5,4.0,5,3114.0,3,2,Industrial Quarter,Contemporary,0,22.2,10.0,0
501300.0,2032.0,3,2.0,44,2093.0,3,2,Riverside Heights,Craftsman,0,4.6,5.0,1
674000.0,3156.0,7,6.0,1,5823.0,2,2,Maple Grove,Ranch,1,0.3,5.0,0
265600.0,1233.0,2,1.0,13,2693.0,2,1,Oak Park,Craftsman,0,0.4,8.0,1
260500.0,1207.0,1,1.0,18,3331.0,2,1,Lakeview,Townhouse,0,5.6,4.0,0
321700.0,2177.0,4,3.0,11,2479.0,1,2,Maple Grove,Colonial,0,11.3,5.0,0
325500.0,1696.0,4,3.0,6,3050.0,2,3,Oak Park,Colonial,0,45.0,6.0,0
181500.0,1161.0,2,2.0,98,926.0,2,2,Elm Street,Colonial,1,15.2,5.0,1
291500.0,,5,4.0,20,1999.0,2,1,Elm Street,Colonial,0,26.2,7.0,0
166300.0,1196.0,1,1.0,72,1785.0,3,1,Elm Street,Townhouse,0,2.1,7.0,0
406500.0,2388.0,4,3.0,8,2782.0,2,2,Oak Park,Colonial,0,2.8,4.0,0
504000.0,2729.0,5,4.0,3,3159.0,2,1,Oak Park,Ranch,1,2.1,3.0,1
72800.0,579.0,1,1.0,60,1906.0,3,2,Maple Grove,Contemporary,0,16.5,5.0,0
565300.0,3166.0,5,4.0,14,5401.0,2,2,Maple Grove,Ranch,1,10.2,6.0,0
321400.0,1605.0,3,2.0,15,2513.0,2,1,Maple Grove,Townhouse,0,1.5,4.0,1
424600.0,1788.0,3,1.0,8,3366.0,2,2,Downtown Loft District,Colonial,0,22.6,5.0,0
328600.0,2331.0,4,3.0,8,2613.0,3,2,Industrial Quarter,Colonial,0,2.8,8.0,1
210200.0,1746.0,2,2.0,85,2859.0,2,1,Oak Park,Ranch,0,45.0,5.0,0
438000.0,1552.0,3,3.0,30,2142.0,2,2,Downtown Loft District,Ranch,0,2.8,8.0,0
412700.0,1826.0,3,2.0,12,2845.0,2,2,Sunset Hills,Colonial,0,10.1,6.0,0
369800.0,1567.0,2,2.0,6,1579.0,3,2,Riverside Heights,Contemporary,0,15.9,5.0,0
128700.0,500.0,1,1.0,11,800.0,1,1,Industrial Quarter,Colonial,0,3.4,10.0,0
347700.0,2304.0,4,,15,2950.0,1,2,Elm Street,Colonial,0,9.3,5.0,1
304200.0,1202.0,1,2.0,0,1364.0,2,1,Riverside Heights,Craftsman,0,4.9,7.0,1
448300.0,2033.0,4,3.0,6,3898.0,2,1,Sunset Hills,Ranch,1,3.4,7.0,0
497100.0,1871.0,3,2.0,29,3491.0,2,1,Downtown Loft District,Colonial,0,0.3,5.0,0
247700.0,1378.0,2,2.0,30,2334.0,3,1,Oak Park,Townhouse,0,5.0,4.0,0
418400.0,1841.0,4,3.0,34,3439.0,2,3,Sunset Hills,Ranch,0,0.3,,0
385000.0,1710.0,3,3.0,1,2651.0,2,1,Oak Park,Colonial,1,0.4,9.0,0
301500.0,1153.0,3,2.0,14,2521.0,3,1,Lakeview,Craftsman,1,15.7,7.0,0
200200.0,1190.0,2,2.0,3,932.0,1,1,Maple Grove,Contemporary,0,0.7,5.0,0
586400.0,2417.0,3,2.0,16,2647.0,2,1,Downtown Loft District,Contemporary,0,2.7,10.0,1
422400.0,1821.0,4,4.0,73,2873.0,2,1,Riverside Heights,Contemporary,0,6.0,6.0,1
524300.0,2193.0,5,3.0,24,2974.0,3,1,Lakeview,Craftsman,0,0.7,5.0,0
283000.0,1493.0,2,1.0,25,3557.0,2,3,Industrial Quarter,Craftsman,1,6.4,7.0,0
339600.0,1879.0,2,2.0,9,4435.0,3,1,Maple Grove,Ranch,0,0.3,8.0,0
364100.0,1885.0,2,1.0,34,3671.0,2,2,Oak Park,Townhouse,0,11.1,8.0,0
227000.0,1250.0,2,1.0,13,2310.0,2,2,Maple Grove,Craftsman,0,3.2,5.0,0
401200.0,2433.0,3,3.0,2,3204.0,1,2,Oak Park,Ranch,0,12.8,5.0,0
268900.0,949.0,3,3.0,0,1143.0,1,1,Oak Park,Ranch,1,1.0,8.0,0
344200.0,2229.0,4,3.0,1,3278.0,2,1,Industrial Quarter,Townhouse,0,1.4,6.0,1
388400.0,1784.0,5,4.0,13,4035.0,2,2,Maple Grove,Townhouse,0,1.2,8.0,0
320800.0,1201.0,3,3.0,23,3192.0,0,2,Lakeview,Ranch,0,3.9,7.0,0
449000.0,1460.0,4,3.0,7,2549.0,2,1,Riverside Heights,Contemporary,0,4.7,10.0,0
445600.0,2387.0,4,3.0,5,3333.0,1,1,Lakeview,Contemporary,0,23.4,7.0,0
369900.0,1406.0,2,1.0,2,2527.0,1,2,Lakeview,Townhouse,0,1.5,6.0,0
434900.0,1483.0,3,2.0,7,3769.0,0,2,Downtown Loft District,Townhouse,1,1.4,7.0,0
195700.0,792.0,2,1.0,18,800.0,2,2,Lakeview,Ranch,0,0.8,6.0,0
262300.0,1153.0,2,1.0,9,800.0,2,2,Oak Park,Contemporary,1,5.9,6.0,0
263200.0,1186.0,2,1.0,7,2858.0,2,2,Sunset Hills,Craftsman,0,17.8,7.0,0
476900.0,2403.0,4,3.0,23,3161.0,2,1,Maple Grove,Contemporary,1,0.9,,0
148300.0,848.0,1,1.0,61,3553.0,2,2,Maple Grove,Colonial,0,9.6,7.0,1
358200.0,2034.0,4,3.0,15,2964.0,1,2,Oak Park,Colonial,0,0.3,6.0,1
482500.0,2199.0,4,3.0,0,4490.0,1,1,Maple Grove,Townhouse,0,7.1,6.0,0
445200.0,1767.0,4,4.0,5,3357.0,2,2,Riverside Heights,Townhouse,1,3.1,7.0,0
190800.0,715.0,3,2.0,21,1597.0,2,1,Elm Street,Craftsman,0,2.5,7.0,1
308600.0,1988.0,4,3.0,18,1792.0,2,2,Elm Street,Craftsman,0,23.4,4.0,0
605900.0,2123.0,4,3.0,1,1354.0,1,2,Downtown Loft District,Contemporary,0,2.6,5.0,0
141300.0,1316.0,1,1.0,33,800.0,2,1,Industrial Quarter,Colonial,0,0.7,3.0,0
269500.0,1507.0,2,2.0,8,2925.0,1,2,Oak Park,Townhouse,0,7.3,8.0,1
519100.0,,5,5.0,11,3600.0,2,2,Sunset Hills,Ranch,0,15.2,7.0,1
340000.0,2155.0,4,2.0,1,2395.0,2,1,Maple Grove,Ranch,0,22.8,7.0,1
356900.0,1403.0,3,3.0,20,1930.0,2,1,Riverside Heights,Colonial,0,5.5,6.0,1
547200.0,2769.0,5,4.0,33,3722.0,2,1,Lakeview,Townhouse,0,7.2,8.0,0
597100.0,2278.0,4,3.0,15,4092.0,2,2,Riverside Heights,Ranch,0,11.4,5.0,1
467100.0,1863.0,4,3.0,15,1598.0,2,1,Lakeview,Craftsman,0,1.2,7.0,1
304000.0,1134.0,1,1.0,4,800.0,2,2,Riverside Heights,Contemporary,0,5.0,9.0,0
557200.0,2069.0,4,3.0,22,3566.0,2,2,Riverside Heights,Townhouse,1,8.5,10.0,0
349800.0,2259.0,5,4.0,6,3819.0,2,1,Maple Grove,Townhouse,0,15.2,6.0,0
361000.0,1409.0,2,2.0,13,2185.0,2,3,Riverside Heights,Townhouse,1,7.9,7.0,0
372200.0,2447.0,4,3.0,16,2383.0,2,1,Elm Street,Contemporary,0,1.9,5.0,1
528900.0,2187.0,4,3.0,2,3475.0,2,2,Lakeview,Townhouse,0,7.8,6.0,0
234900.0,1194.0,2,2.0,20,2838.0,2,1,Maple Grove,Craftsman,0,2.9,7.0,0
319000.0,1966.0,4,3.0,14,1613.0,2,2,Maple Grove,Contemporary,0,7.3,8.0,0
254700.0,1104.0,3,3.0,11,3142.0,0,1,Maple Grove,Colonial,0,1.9,7.0,0
270800.0,1010.0,2,2.0,3,1276.0,2,1,Lakeview,Contemporary,0,8.1,7.0,1
358100.0,2200.0,4,4.0,36,3751.0,1,1,Elm Street,Townhouse,0,18.1,8.0,0
471100.0,2303.0,5,4.0,7,2465.0,3,3,Sunset Hills,Ranch,0,7.5,5.0,0
229100.0,1238.0,1,1.0,13,800.0,2,2,Maple Grove,Townhouse,0,7.5,8.0,0
502000.0,1850.0,4,3.0,7,2148.0,2,1,Downtown Loft District,Colonial,0,18.9,10.0,0
229300.0,1195.0,2,1.0,12,1165.0,2,1,Lakeview,Townhouse,0,35.4,2.0,0
719800.0,2378.0,5,5.0,12,3084.0,3,1,Downtown Loft District,Colonial,0,1.9,3.0,1
279100.0,1909.0,3,2.0,3,3331.0,2,2,Maple Grove,Colonial,0,10.2,4.0,0
364300.0,2079.0,3,3.0,45,4978.0,2,3,Elm Street,Contemporary,0,5.4,9.0,0
413500.0,1648.0,3,3.0,25,841.0,2,1,Riverside Heights,Ranch,0,19.3,8.0,0
276500.0,2022.0,4,3.0,10,1090.0,3,1,Industrial Quarter,Craftsman,0,28.6,4.0,0
183900.0,1171.0,1,1.0,4,1842.0,1,1,Elm Street,Contemporary,1,10.5,5.0,1
445700.0,2157.0,4,3.0,32,3006.0,1,2,Oak Park,Townhouse,0,7.2,8.0,1
395500.0,2567.0,5,3.0,10,3498.0,2,1,Elm Street,Colonial,0,9.0,7.0,1
429800.0,2525.0,4,3.0,38,2700.0,2,1,Oak Park,Contemporary,0,2.4,6.0,0
211500.0,1340.0,2,2.0,25,3089.0,3,1,Industrial Quarter,Ranch,0,9.4,9.0,0
240600.0,1863.0,3,1.0,20,1422.0,1,2,Elm Street,Contemporary,0,6.6,3.0,0
278100.0,1797.0,4,3.0,24,2446.0,2,1,Elm Street,Contemporary,0,2.3,8.0,0
123600.0,620.0,1,1.0,12,800.0,2,2,Maple Grove,Townhouse,0,3.6,5.0,1
616700.0,2622.0,4,3.0,1,4113.0,1,1,Riverside Heights,Ranch,0,8.3,6.0,0
563000.0,2872.0,5,3.0,7,4945.0,2,2,Sunset Hills,Townhouse,0,14.4,4.0,0
192000.0,898.0,1,1.0,37,800.0,1,1,Riverside Heights,Craftsman,0,0.3,6.0,0
474700.0,1792.0,3,1.0,21,2437.0,2,2,Downtown Loft District,Craftsman,0,2.1,2.0,0
377400.0,2813.0,5,4.0,63,3979.0,3,2,Oak Park,Townhouse,0,15.4,4.0,0
325800.0,1911.0,2,1.0,10,800.0,1,1,Oak Park,Contemporary,0,2.1,6.0,0
395400.0,1828.0,4,3.0,9,1621.0,2,1,Oak Park,Colonial,0,16.0,7.0,0
710100.0,2400.0,4,2.0,26,2539.0,3,2,Downtown Loft District,Townhouse,0,1.7,9.0,1
238100.0,970.0,1,1.0,3,800.0,0,2,Sunset Hills,Townhouse,0,1.0,8.0,0
211500.0,1674.0,3,2.0,59,3522.0,1,1,Industrial Quarter,Townhouse,0,3.9,7.0,1
321200.0,1720.0,3,3.0,9,2056.0,3,3,Elm Street,Ranch,0,7.0,8.0,0
397700.0,1480.0,3,3.0,4,1257.0,2,2,Riverside Heights,Craftsman,1,2.1,6.0,0
366500.0,1561.0,2,1.0,2,1940.0,3,2,Riverside Heights,Ranch,0,19.5,8.0,0
536400.0,2241.0,4,4.0,5,2784.0,2,2,Downtown Loft District,Colonial,0,17.3,7.0,1
181300.0,687.0,3,2.0,16,1143.0,3,3,Maple Grove,Craftsman,0,11.7,4.0,0
442800.0,1902.0,5,3.0,36,2478.0,0,1,Riverside Heights,Craftsman,0,2.2,4.0,0
248100.0,1047.0,2,1.0,9,1006.0,3,2,Sunset Hills,Ranch,0,3.3,10.0,1
458800.0,2404.0,5,4.0,2,2911.0,2,1,Maple Grove,Townhouse,1,12.7,7.0,0
756600.0,3077.0,5,4.0,12,4075.0,2,3,Riverside Heights,Contemporary,0,9.6,8.0,1
322400.0,1177.0,2,2.0,1,1638.0,3,3,Oak Park,Colonial,0,7.1,6.0,0
211400.0,1332.0,2,2.0,5,1612.0,1,1,Elm Street,Craftsman,1,7.6,5.0,0
307900.0,1533.0,4,3.0,20,2620.0,3,2,Oak Park,Ranch,0,11.3,7.0,0
283100.0,2063.0,3,2.0,30,3615.0,2,2,Elm Street,Townhouse,0,2.7,7.0,0
328800.0,2882.0,4,2.0,10,3669.0,2,1,Industrial Quarter,Colonial,0,4.2,7.0,0
372700.0,1872.0,2,2.0,16,2718.0,2,1,Sunset Hills,Contemporary,1,4.2,7.0,0
476900.0,1871.0,4,4.0,23,3323.0,1,1,Sunset Hills,Craftsman,1,1.8,8.0,0
342500.0,1517.0,3,3.0,1,2759.0,2,1,Oak Park,Townhouse,1,9.3,,1
265100.0,943.0,2,1.0,13,2237.0,2,2,Lakeview,Contemporary,0,11.7,8.0,0
360500.0,2239.0,4,4.0,6,2031.0,2,2,Maple Grove,Contemporary,0,23.8,9.0,0
321100.0,1724.0,4,2.0,27,2430.0,2,2,Maple Grove,Ranch,1,4.1,5.0,0
312000.0,2109.0,5,3.0,8,3194.0,0,1,Maple Grove,Colonial,0,18.8,7.0,0
650100.0,2787.0,5,3.0,28,4562.0,2,2,Riverside Heights,Colonial,1,11.6,8.0,0
296000.0,1763.0,3,2.0,73,1656.0,2,1,Sunset Hills,Craftsman,0,0.9,5.0,0
399100.0,1680.0,3,2.0,37,2701.0,2,2,Lakeview,Colonial,0,2.9,6.0,0
435200.0,1733.0,3,,14,3810.0,1,1,Downtown Loft District,Colonial,0,3.4,6.0,0
457000.0,1715.0,4,4.0,17,2563.0,2,2,Lakeview,Townhouse,0,29.0,7.0,0
181600.0,593.0,1,1.0,14,800.0,0,2,Sunset Hills,Townhouse,0,1.3,,0
194300.0,1398.0,1,2.0,24,2397.0,2,2,Elm Street,Ranch,0,6.0,8.0,1
415600.0,2562.0,5,4.0,3,3238.0,1,1,Industrial Quarter,Colonial,0,1.8,8.0,1
328300.0,1471.0,2,2.0,12,2210.0,2,2,Oak Park,Ranch,0,8.3,6.0,0
448700.0,2094.0,3,2.0,66,1829.0,1,2,Riverside Heights,Ranch,0,1.7,7.0,1
228000.0,1116.0,2,2.0,12,1325.0,0,1,Maple Grove,Colonial,0,1.5,7.0,0
449400.0,2902.0,5,4.0,23,3908.0,2,2,Maple Grove,Ranch,1,19.9,7.0,0
514800.0,3657.0,7,4.0,10,6164.0,2,1,Industrial Quarter,Colonial,0,2.7,7.0,0
343900.0,1898.0,3,3.0,74,2546.0,1,2,Sunset Hills,Contemporary,1,20.2,7.0,0
249300.0,1834.0,4,3.0,38,3488.0,2,1,Industrial Quarter,Colonial,0,4.5,5.0,0
193700.0,1206.0,2,1.0,11,1098.0,0,1,Sunset Hills,Contemporary,0,17.4,3.0,1
194500.0,563.0,1,1.0,38,1884.0,2,2,Downtown Loft District,Colonial,1,0.5,7.0,1
228700.0,1509.0,3,2.0,15,3019.0,0,1,Industrial Quarter,Contemporary,0,6.9,8.0,0
323200.0,2114.0,5,3.0,14,4197.0,1,2,Elm Street,Contemporary,0,2.4,8.0,0
274000.0,1666.0,2,2.0,10,2436.0,2,1,Elm Street,Ranch,0,7.1,7.0,1
